MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Threeseasonporch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YearSold,SaleType,SaleCondition,LivLotRatio,Spaciousness,TotalOutsideSF,Bldg_Duplex,Bldg_OneFam,Bldg_Twnhs,Bldg_TwnhsE,Bldg_TwoFmCon,PorchTypes
Two_Story_1946_and_Newer,Residential_Low_Density,65.0,12438.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,PosN,Norm,OneFam,Two_Story,Above_Average,Average,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,781.0,781.0,GasA,Excellent,Y,SBrkr,795.0,704.0,0.0,1499.0,0,0,2,1,3,1,Good,6,Typ,1,Typical,Attchd,RFn,2,473.0,Typical,Typical,Paved,413.0,91.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,WD ,Normal,0.12051776812992443,249.83333333333334,504.0,0.0,1499.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,8685.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,579.0,1425.0,GasA,Excellent,Y,SBrkr,1425.0,0.0,0.0,1425.0,1,0,2,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,2,591.0,Typical,Typical,Paved,0.0,130.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.16407599309153714,285.0,130.0,0.0,1425.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,43.0,13568.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Average,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,No,ALQ,1.0,Unf,0.0,274.0,990.0,GasA,Excellent,Y,SBrkr,990.0,0.0,0.0,990.0,0,1,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,2,576.0,Typical,Typical,Paved,224.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,WD ,Normal,0.07296580188679246,198.0,224.0,0.0,990.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9100.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,125.0,1525.0,GasA,Excellent,Y,SBrkr,1525.0,0.0,0.0,1525.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,541.0,Typical,Typical,Paved,219.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,9,2006,WD ,Normal,0.16758241758241757,254.16666666666666,255.0,0.0,1525.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,79.0,9236.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Above_Average,Average,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Good,PConc,Good,Typical,Gd,GLQ,3.0,Unf,0.0,279.0,1479.0,GasA,Excellent,Y,SBrkr,1494.0,0.0,0.0,1494.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,576.0,Typical,Typical,Paved,168.0,27.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,WD ,Normal,0.1617583369423993,249.0,195.0,0.0,1494.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78.0,10264.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Good,Typical,PConc,Good,Typical,Av,ALQ,1.0,Unf,0.0,426.0,1588.0,GasA,Excellent,Y,SBrkr,1588.0,0.0,0.0,1588.0,0,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,RFn,2,472.0,Typical,Typical,Paved,158.0,29.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,WD ,Normal,0.15471551052221355,264.6666666666667,187.0,0.0,1588.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,68.0,9272.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,342.0,842.0,GasA,Excellent,Y,SBrkr,856.0,893.0,0.0,1749.0,0,0,2,1,3,1,Good,7,Typ,0,No_Fireplace,Attchd,RFn,2,515.0,Typical,Typical,Paved,140.0,85.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2006,WD ,Normal,0.18863244176013805,249.85714285714286,225.0,0.0,1749.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,72.0,13426.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1999,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,57.0,951.0,GasA,Excellent,Y,SBrkr,951.0,828.0,0.0,1779.0,1,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,Fin,2,586.0,Typical,Typical,Paved,208.0,107.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,9,2006,WD ,Normal,0.1325040965291226,254.14285714285714,315.0,0.0,1779.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,95.0,13450.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,216.0,916.0,GasA,Excellent,Y,SBrkr,920.0,941.0,0.0,1861.0,1,0,2,1,3,1,Good,8,Typ,0,No_Fireplace,BuiltIn,RFn,2,492.0,Typical,Typical,Paved,146.0,91.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2006,WD ,Normal,0.138364312267658,232.625,237.0,0.0,1861.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,65.0,14006.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Good,Typical,PConc,Good,Typical,No_Basement,Unf,7.0,Unf,0.0,936.0,936.0,GasA,Excellent,Y,SBrkr,936.0,840.0,0.0,1776.0,0,0,2,1,3,1,Good,7,Typ,1,Typical,Attchd,RFn,2,474.0,Typical,Typical,Paved,144.0,96.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,2,2006,WD ,Normal,0.12680279880051407,253.71428571428572,240.0,0.0,1776.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,118.0,13704.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1541.0,1541.0,GasA,Excellent,Y,SBrkr,1541.0,0.0,0.0,1541.0,0,0,2,0,3,1,Good,6,Typ,1,Typical,Attchd,RFn,3,843.0,Typical,Typical,Paved,468.0,81.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,1,2006,WD ,Normal,0.11244892002335084,256.8333333333333,549.0,0.0,1541.0,0.0,0.0,0.0,2
Split_or_Multilevel,Residential_Low_Density,55.0,10780.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Average,Average,1976,1976,Gable,CompShg,MetalSd,MetalSd,,0.0,Typical,Typical,CBlock,Typical,Typical,Av,ALQ,1.0,Unf,0.0,428.0,911.0,GasA,Good,Y,SBrkr,954.0,0.0,0.0,954.0,0,0,1,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,2,576.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,WD ,Normal,0.08849721706864563,159.0,0.0,0.0,954.0,0.0,0.0,0.0,0
Two_Story_1946_and_Newer,Residential_Low_Density,50.0,8340.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Above_Average,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,Typical,Typical,CBlock,Good,Typical,Av,GLQ,3.0,Unf,0.0,166.0,675.0,GasA,Typical,Y,SBrkr,686.0,702.0,0.0,1388.0,0,0,1,1,3,1,Typical,6,Typ,0,No_Fireplace,Attchd,Unf,1,317.0,Typical,Typical,Paved,406.0,36.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,12,2006,WD ,Normal,0.16642685851318945,231.33333333333334,442.0,0.0,1388.0,0.0,0.0,0.0,2
Split_or_Multilevel,Residential_Low_Density,42.0,10385.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,SLvl,Above_Average,Above_Average,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,Typical,Typical,CBlock,Typical,Good,Av,ALQ,1.0,LwQ,400.0,0.0,995.0,GasA,Typical,Y,SBrkr,1282.0,0.0,0.0,1282.0,0,1,2,0,3,1,Typical,6,Typ,0,No_Fireplace,Detchd,Unf,3,672.0,Fair,Typical,Paved,386.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.12344727973038036,213.66666666666666,386.0,0.0,1282.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,69.0,9920.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Above_Average,1969,1969,Gable,CompShg,HdBoard,Plywood,,0.0,Typical,Typical,CBlock,Good,Typical,Gd,ALQ,1.0,Unf,0.0,448.0,971.0,GasA,Typical,Y,SBrkr,971.0,0.0,0.0,971.0,0,0,1,1,3,1,Typical,5,Typ,1,Poor,Attchd,Unf,1,300.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.09788306451612903,194.2,0.0,0.0,971.0,0.0,0.0,0.0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,120.0,9560.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1972,1972,Hip,CompShg,MetalSd,MetalSd,,0.0,Typical,Good,CBlock,Typical,Typical,Mn,Rec,6.0,Unf,0.0,504.0,864.0,GasA,Excellent,Y,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,RFn,1,288.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2006,WD ,Normal,0.09037656903765691,172.8,0.0,0.0,864.0,0.0,0.0,0.0,0
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9800.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Good,1972,1972,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Typical,Typical,No,ALQ,1.0,Unf,0.0,0.0,894.0,GasA,Typical,Y,SBrkr,894.0,0.0,0.0,894.0,1,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Attchd,Unf,2,552.0,Typical,Typical,Paved,256.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Good_Wood,,0.0,7,2006,WD ,Abnorml,0.09122448979591836,178.8,256.0,0.0,894.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60.0,7200.0,Pave,No_Alley_Access,Regular,Low,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Average,Very_Good,1972,1972,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,CBlock,Typical,Typical,No,BLQ,2.0,Unf,0.0,427.0,864.0,GasA,Excellent,Y,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,1,297.0,Typical,Typical,Paved,0.0,0.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,3,2006,WD ,Normal,0.12,172.8,0.0,0.0,864.0,0.0,0.0,0.0,0
Two_Story_PUD_1946_and_Newer,Residential_High_Density,0.0,3612.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,Landmark,Norm,Norm,Twnhs,Two_Story,Above_Average,Average,1993,1994,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,292.0,630.0,GasA,Excellent,Y,SBrkr,630.0,690.0,0.0,1320.0,0,0,2,1,3,1,Typical,5,Typ,0,No_Fireplace,Detchd,Unf,2,484.0,Typical,Typical,Paved,0.0,48.0,0.0,0.0,0.0,0.0,No_Pool,Minimum_Privacy,,0.0,6,2006,WD ,Normal,0.3654485049833887,264.0,48.0,0.0,0.0,1320.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,90.0,11367.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,133.0,1065.0,GasA,Excellent,Y,SBrkr,1091.0,898.0,0.0,1989.0,1,0,2,1,3,1,Good,7,Typ,1,Good,Attchd,Fin,2,586.0,Typical,Typical,Paved,199.0,60.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,11,2006,WD ,Normal,0.1749802058590657,284.14285714285717,259.0,0.0,1989.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,9930.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,370.0,826.0,GasA,Excellent,Y,SBrkr,878.0,884.0,0.0,1762.0,0,0,2,1,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Fin,2,591.0,Typical,Typical,Paved,320.0,54.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,WD ,Normal,0.17744209466263847,293.6666666666667,374.0,0.0,1762.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,45.0,9468.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Above_Average,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Typical,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,201.0,840.0,GasA,Excellent,Y,SBrkr,840.0,915.0,0.0,1755.0,1,0,2,1,3,1,Typical,7,Typ,1,Typical,Attchd,RFn,2,530.0,Typical,Typical,Paved,176.0,73.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,WD ,Normal,0.18536121673003803,250.71428571428572,249.0,0.0,1755.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,11088.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2002,2002,Hip,CompShg,Stucco,Stucco,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,476.0,1348.0,GasA,Excellent,Y,SBrkr,1358.0,0.0,0.0,1358.0,1,0,1,1,1,1,Good,5,Typ,1,Typical,Attchd,Unf,2,418.0,Typical,Typical,Paved,68.0,166.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2006,WD ,Normal,0.12247474747474747,271.6,234.0,0.0,1358.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,14781.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,CulDSac,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Very_Good,Average,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,Good,Typical,PConc,Good,Typical,Gd,Unf,7.0,Unf,0.0,1753.0,1753.0,GasA,Excellent,Y,SBrkr,1787.0,0.0,0.0,1787.0,0,0,2,0,3,1,Good,7,Typ,1,Typical,Attchd,RFn,3,748.0,Typical,Typical,Paved,198.0,150.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,WD ,Normal,0.12089845071375414,255.28571428571428,348.0,0.0,1787.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,70.0,8726.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,872.0,872.0,GasA,Excellent,Y,SBrkr,872.0,1037.0,0.0,1909.0,0,0,2,1,4,1,Good,8,Typ,0,No_Fireplace,BuiltIn,RFn,2,529.0,Typical,Typical,Paved,0.0,108.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,9,2006,WD ,Normal,0.21877148750859501,238.625,108.0,0.0,1909.0,0.0,0.0,0.0,1
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0.0,8125.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2002,2002,Gable,CompShg,VinylSd,VinylSd,Stone,295.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,668.0,1654.0,GasA,Excellent,Y,SBrkr,1654.0,0.0,0.0,1654.0,1,0,2,0,3,1,Good,6,Typ,0,No_Fireplace,Attchd,Unf,3,900.0,Typical,Typical,Paved,0.0,136.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,2,2006,WD ,Normal,0.20356923076923078,275.6666666666667,136.0,0.0,1654.0,0.0,0.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,67.0,10566.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,170.0,1090.0,GasA,Excellent,Y,SBrkr,1090.0,1124.0,0.0,2214.0,1,0,2,1,3,1,Good,8,Typ,1,Typical,Attchd,Fin,3,646.0,Typical,Typical,Paved,197.0,80.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,WD ,Normal,0.20954003407155025,276.75,277.0,0.0,2214.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,0.0,21533.0,Pave,No_Alley_Access,Moderately_Irregular,Lvl,AllPub,FR2,Gtl,College_Creek,Feedr,Norm,OneFam,Two_Story,Good,Average,1996,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,Unf,7.0,Unf,0.0,1065.0,1065.0,GasA,Excellent,Y,SBrkr,1065.0,984.0,0.0,2049.0,0,0,2,1,4,1,Good,9,Typ,1,Typical,Attchd,Unf,2,467.0,Typical,Typical,Paved,120.0,48.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,8,2006,WD ,Normal,0.09515627176891284,227.66666666666666,168.0,0.0,2049.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,90.0,11250.0,Pave,No_Alley_Access,Slightly_Irregular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,Typical,Typical,PConc,Good,Typical,Mn,ALQ,1.0,Unf,0.0,258.0,1054.0,GasA,Excellent,Y,SBrkr,1070.0,869.0,0.0,1939.0,0,1,2,1,3,1,Good,8,Typ,1,Typical,Attchd,RFn,3,555.0,Typical,Typical,Paved,128.0,84.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.17235555555555557,242.375,212.0,0.0,1939.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,90.0,11250.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Average,1995,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Good,PConc,Good,Good,Av,GLQ,3.0,Unf,0.0,245.0,930.0,GasA,Excellent,Y,SBrkr,950.0,1045.0,0.0,1995.0,1,0,2,1,4,1,Good,8,Typ,1,Typical,Attchd,RFn,2,610.0,Typical,Typical,Paved,275.0,170.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,WD ,Normal,0.17733333333333334,249.375,445.0,0.0,1995.0,0.0,0.0,0.0,2
Two_Story_1946_and_Newer,Residential_Low_Density,75.0,9750.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Corner,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Good,Above_Average,1998,1998,Gable,CompShg,VinylSd,VinylSd,,0.0,Typical,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,133.0,1108.0,GasA,Excellent,Y,SBrkr,1108.0,989.0,0.0,2097.0,1,0,2,1,3,1,Good,8,Typ,1,Typical,Detchd,RFn,2,583.0,Typical,Typical,Paved,253.0,170.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,6,2006,WD ,Normal,0.21507692307692308,262.125,423.0,0.0,2097.0,0.0,0.0,0.0,2
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70.0,9100.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,One_Story,Good,Average,2004,2005,Hip,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,No,GLQ,3.0,Unf,0.0,1836.0,1860.0,GasA,Excellent,Y,SBrkr,1836.0,0.0,0.0,1836.0,0,0,2,0,3,1,Good,8,Typ,1,Good,Attchd,Fin,2,484.0,Typical,Typical,Paved,120.0,33.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,10,2006,WD ,Normal,0.20175824175824175,229.5,153.0,0.0,1836.0,0.0,0.0,0.0,2
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,37.0,4435.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Good,Typical,PConc,Good,Typical,Av,GLQ,3.0,Unf,0.0,131.0,848.0,GasA,Excellent,Y,SBrkr,848.0,0.0,0.0,848.0,1,0,1,0,1,1,Good,4,Typ,0,No_Fireplace,Attchd,Fin,2,420.0,Typical,Typical,Paved,140.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,4,2006,WD ,Normal,0.19120631341600902,212.0,140.0,0.0,0.0,0.0,848.0,0.0,1
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,37.0,4435.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,TwnhsE,One_Story,Above_Average,Average,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Good,Typical,PConc,Good,Typical,Mn,GLQ,3.0,Unf,0.0,186.0,848.0,GasA,Excellent,Y,SBrkr,848.0,0.0,0.0,848.0,1,0,1,0,1,1,Good,3,Typ,1,Good,Attchd,RFn,2,420.0,Typical,Typical,Paved,140.0,0.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,5,2006,WD ,Normal,0.19120631341600902,282.6666666666667,140.0,0.0,0.0,0.0,848.0,0.0,1
Two_Story_1946_and_Newer,Residential_Low_Density,120.0,15611.0,Pave,No_Alley_Access,Regular,Lvl,AllPub,Inside,Gtl,College_Creek,Norm,Norm,OneFam,Two_Story,Very_Good,Average,2006,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Good,Typical,PConc,Good,Typical,Av,Unf,7.0,Unf,0.0,1079.0,1079.0,GasA,Excellent,Y,SBrkr,1079.0,840.0,0.0,1919.0,0,0,2,1,3,1,Good,8,Typ,1,Good,Attchd,RFn,2,685.0,Good,Typical,Paved,0.0,51.0,0.0,0.0,0.0,0.0,No_Pool,No_Fence,,0.0,7,2006,New,Partial,0.12292614182307347,239.875,51.0,0.0,1919.0,0.0,0.0,0.0,1
